,Issue id,Status,Priority,Issue key,Created,Resolved
1229,SERVER-6370,Closed,Needs_Triage,SERVER,2017-05-24T13:24:58.000,2017-05-25T11:05:13.000
1230,SERVER-6373,Resolved,Needs_Triage,SERVER,2017-05-24T16:17:12.000,2019-02-01T16:47:15.000
1231,CLIENT-5923,Resolved,Needs_Triage,CLIENT,2017-05-24T17:44:33.000,2017-05-25T17:33:47.000
1232,CLIENT-5924,Resolved,Needs_Triage,CLIENT,2017-05-24T18:32:45.000,2017-05-25T17:33:57.000
1233,SERVER-6375,Resolved,Needs_Triage,SERVER,2017-05-24T21:36:09.000,2017-07-14T16:54:14.000
1234,SERVER-6376,Resolved,Needs_Triage,SERVER,2017-05-25T11:20:30.000,2017-05-25T11:23:36.000
1235,SERVER-6377,Verified,P3,SERVER,2017-05-25T11:35:29.000,2017-06-06T09:55:28.000
1236,SERVER-6378,Resolved,P3,SERVER,2017-05-25T11:41:33.000,2017-06-06T09:53:42.000
1237,CLIENT-5925,Resolved,Needs_Triage,CLIENT,2017-05-25T14:46:19.000,2018-06-12T11:34:05.000
1238,SERVER-6382,Resolved,Needs_Triage,SERVER,2017-05-25T15:30:52.000,2017-06-30T15:16:55.000
1239,CLIENT-5926,Resolved,P3,CLIENT,2017-05-26T12:50:14.000,2017-08-23T15:37:04.000
1240,CLIENT-5927,Resolved,Needs_Triage,CLIENT,2017-05-26T14:22:50.000,2017-06-21T15:41:54.000
1241,SERVER-6387,Verified,P3,SERVER,2017-05-26T15:01:26.000,2017-06-01T14:13:27.000
1242,SERVER-6389,Resolved,Needs_Triage,SERVER,2017-05-26T15:50:33.000,2017-06-13T08:18:20.000
1243,SERVER-6390,Resolved,Needs_Triage,SERVER,2017-05-26T16:01:02.000,2017-06-13T08:14:57.000
1244,CMM-120,Closed,Needs_Triage,CMM,2017-05-26T16:46:35.000,2018-02-12T17:20:28.000
1245,CMM-121,Verified,Needs_Triage,CMM,2017-05-26T16:49:47.000,2017-05-30T14:48:30.000
1246,CMM-122,Resolved,P1,CMM,2017-05-26T17:28:34.000,2017-06-05T09:36:11.000
1247,CLIENT-5929,Resolved,Needs_Triage,CLIENT,2017-05-30T08:04:31.000,2017-05-30T09:29:42.000
1248,CLIENT-5930,Resolved,Needs_Triage,CLIENT,2017-05-30T09:10:17.000,2017-05-30T17:00:38.000
1249,SERVER-6392,Resolved,Needs_Triage,SERVER,2017-05-30T09:28:59.000,2019-02-01T16:47:05.000
1250,CMM-124,Resolved,Needs_Triage,CMM,2017-05-30T11:27:29.000,2017-05-30T12:10:14.000
1251,CMM-125,Verified,Needs_Triage,CMM,2017-05-30T16:20:54.000,2017-06-07T15:13:47.000
1252,CLIENT-5934,Resolved,Needs_Triage,CLIENT,2017-05-30T17:02:59.000,2017-05-30T17:24:59.000
1253,CLIENT-5935,Resolved,Needs_Triage,CLIENT,2017-05-30T17:26:12.000,2017-05-30T18:13:09.000
1254,CLIENT-5936,Resolved,P1,CLIENT,2017-05-30T18:16:59.000,2017-06-01T10:23:01.000
1255,SERVER-6395,Resolved,Needs_Triage,SERVER,2017-05-30T23:16:37.000,2018-01-24T09:11:48.000
1256,SERVER-6497,Resolved,P4,SERVER,2017-05-31T06:54:44.000,2017-06-27T08:42:58.000
1257,CLIENT-5942,Resolved,P3,CLIENT,2017-05-31T11:15:30.000,2017-07-10T17:16:48.000
1258,CLIENT-5943,Resolved,P1,CLIENT,2017-05-31T11:16:21.000,2017-06-07T11:04:07.000
1259,CLIENT-5944,Resolved,P3,CLIENT,2017-05-31T11:17:53.000,2017-06-19T14:39:59.000
1260,CLIENT-5945,Resolved,P3,CLIENT,2017-05-31T11:18:16.000,2017-06-16T15:12:53.000
1261,CLIENT-5946,Resolved,P3,CLIENT,2017-05-31T11:19:11.000,2017-06-23T16:09:03.000
1262,CLIENT-5947,Resolved,P1,CLIENT,2017-05-31T11:21:31.000,2017-06-09T13:28:12.000
1263,CLIENT-5948,Resolved,P1,CLIENT,2017-05-31T11:22:13.000,2017-06-05T12:31:25.000
1264,CLIENT-5950,Resolved,P3,CLIENT,2017-05-31T11:26:50.000,2017-10-24T17:00:12.000
1265,CLIENT-5951,Resolved,P2,CLIENT,2017-05-31T11:28:22.000,2017-07-12T14:48:12.000
1266,CLIENT-5952,Resolved,P2,CLIENT,2017-05-31T11:30:15.000,2017-07-05T14:46:46.000
1267,CMM-126,Verified,Needs_Triage,CMM,2017-05-31T11:50:20.000,2017-06-16T16:21:04.000
1268,CLIENT-5954,Resolved,P2,CLIENT,2017-05-31T12:28:30.000,2017-06-01T11:50:50.000
1269,CLIENT-5957,Verified,P2,CLIENT,2017-05-31T18:25:35.000,2017-06-14T15:54:23.000
1270,CLIENT-5958,Verified,P1,CLIENT,2017-05-31T18:29:03.000,2017-06-14T15:54:15.000
1271,CLIENT-5959,Verified,P2,CLIENT,2017-05-31T18:33:13.000,2017-06-14T15:54:05.000
1272,CLIENT-5960,Resolved,Needs_Triage,CLIENT,2017-05-31T20:53:38.000,2018-05-21T15:36:51.000
1273,CMM-127,Verified,Needs_Triage,CMM,2017-06-01T10:38:58.000,2017-06-08T14:26:34.000
1274,SERVER-6414,Resolved,P3,SERVER,2017-06-01T12:00:42.000,2017-06-05T13:31:20.000
1275,CLIENT-5961,Resolved,Needs_Triage,CLIENT,2017-06-01T13:58:08.000,2017-06-01T14:51:07.000
1276,CLIENT-5962,Resolved,P2,CLIENT,2017-06-01T15:22:37.000,2017-06-13T16:19:37.000
1277,CLIENT-5964,Resolved,P3,CLIENT,2017-06-01T17:56:40.000,2017-11-10T10:02:16.000
1278,SERVER-6418,Resolved,P3,SERVER,2017-06-02T13:17:49.000,2019-02-01T16:45:40.000
1279,CLIENT-5974,Resolved,Needs_Triage,CLIENT,2017-06-02T13:52:08.000,2018-05-21T15:41:16.000
1280,SERVER-6420,Resolved,P4,SERVER,2017-06-02T14:11:06.000,2019-02-01T16:46:49.000
1281,CMM-129,Verified,Needs_Triage,CMM,2017-06-02T14:22:12.000,2017-06-21T10:23:12.000
1282,CLIENT-5965,Resolved,Needs_Triage,CLIENT,2017-06-02T14:24:52.000,2018-05-21T15:42:12.000
1283,CMM-130,Verified,P1,CMM,2017-06-02T15:12:25.000,2017-06-07T15:12:49.000
1284,SERVER-6422,Resolved,P3,SERVER,2017-06-02T20:17:37.000,2019-02-01T16:50:25.000
1285,SERVER-6423,Resolved,Needs_Triage,SERVER,2017-06-05T10:29:11.000,2017-06-21T18:02:04.000
1286,CLIENT-5966,Resolved,P3,CLIENT,2017-06-05T12:32:27.000,2017-07-24T16:38:43.000
1287,CLIENT-5967,Resolved,P2,CLIENT,2017-06-05T12:33:19.000,2017-06-14T15:09:55.000
1288,CLIENT-5968,Resolved,P1,CLIENT,2017-06-05T13:30:10.000,2017-06-06T16:42:46.000
1289,SERVER-6425,Resolved,P2,SERVER,2017-06-05T14:01:47.000,2017-06-05T14:48:58.000
1290,SERVER-6426,Resolved,Needs_Triage,SERVER,2017-06-05T14:28:44.000,2017-06-05T15:11:01.000
1291,SERVER-6427,Resolved,P4,SERVER,2017-06-05T14:32:37.000,2017-12-05T10:57:45.000
1292,SERVER-6429,Resolved,P3,SERVER,2017-06-05T15:19:57.000,2017-06-08T10:39:13.000
1293,CMM-133,Resolved,Needs_Triage,CMM,2017-06-06T11:45:59.000,2017-06-06T16:33:21.000
1294,CLIENT-5971,Resolved,P2,CLIENT,2017-06-06T12:39:25.000,2017-09-11T15:55:49.000
1295,CLIENT-5972,Resolved,P2,CLIENT,2017-06-06T12:55:49.000,2017-06-28T15:19:12.000
1296,CLIENT-5973,Resolved,P2,CLIENT,2017-06-06T13:35:37.000,2017-06-28T15:13:41.000
1297,CMM-134,Verified,Needs_Triage,CMM,2017-06-06T13:58:39.000,2017-06-06T16:56:09.000
1298,CMM-135,Verified,Needs_Triage,CMM,2017-06-06T14:39:47.000,2017-06-07T15:14:38.000
1299,CMM-138,Verified,Needs_Triage,CMM,2017-06-07T10:56:45.000,2017-06-08T17:19:03.000
1300,CMM-139,Verified,Needs_Triage,CMM,2017-06-07T15:29:36.000,2017-06-07T15:31:11.000
1301,SERVER-6436,Resolved,Needs_Triage,SERVER,2017-06-07T16:19:28.000,2019-02-01T16:46:21.000
1302,CMM-141,Verified,Needs_Triage,CMM,2017-06-08T09:12:16.000,2017-06-08T09:28:23.000
1303,CMM-142,Closed,P1,CMM,2017-06-08T09:41:48.000,2017-06-08T17:12:54.000
1304,CMM-143,Closed,Needs_Triage,CMM,2017-06-08T09:51:23.000,2017-06-16T14:35:35.000
1305,CMM-146,Verified,Needs_Triage,CMM,2017-06-08T10:22:53.000,2017-06-09T09:59:09.000
1306,CMM-147,Verified,Needs_Triage,CMM,2017-06-08T10:58:01.000,2017-06-08T17:16:14.000
1307,CMM-148,Verified,Needs_Triage,CMM,2017-06-08T11:14:17.000,2017-06-08T17:17:10.000
1308,CMM-149,Resolved,Needs_Triage,CMM,2017-06-08T12:13:34.000,2017-06-20T17:23:03.000
1309,CMM-150,Verified,Needs_Triage,CMM,2017-06-08T12:29:38.000,2017-06-08T15:47:07.000
1310,CMM-152,Verified,Needs_Triage,CMM,2017-06-08T12:45:37.000,2017-06-16T13:35:42.000
1311,CMM-153,Verified,Needs_Triage,CMM,2017-06-08T12:45:54.000,2017-06-08T15:08:21.000
1312,CMM-155,Closed,Needs_Triage,CMM,2017-06-08T14:19:11.000,2017-06-12T12:02:02.000
1313,CMM-156,Closed,Needs_Triage,CMM,2017-06-08T16:40:37.000,2017-06-12T09:52:00.000
1314,CMM-157,Verified,Needs_Triage,CMM,2017-06-09T10:09:52.000,2017-06-16T11:35:36.000
1315,CLIENT-5978,Resolved,P2,CLIENT,2017-06-09T13:54:08.000,2017-06-16T09:33:52.000
1316,CLIENT-5980,Resolved,P2,CLIENT,2017-06-09T14:25:53.000,2017-07-05T16:28:37.000
1317,CLIENT-5981,Resolved,P3,CLIENT,2017-06-09T14:52:44.000,2017-06-25T20:03:36.000
1318,SERVER-6439,Resolved,P3,SERVER,2017-06-09T15:13:35.000,2017-07-20T15:40:41.000
1319,CLIENT-5982,Resolved,P3,CLIENT,2017-06-09T16:32:18.000,2017-06-24T21:50:21.000
1320,CLIENT-5983,Resolved,Needs_Triage,CLIENT,2017-06-09T17:24:23.000,2017-06-19T15:48:31.000
1321,CLIENT-5984,Resolved,P2,CLIENT,2017-06-09T17:58:53.000,2017-06-19T15:42:00.000
1322,CLIENT-5985,Resolved,P1,CLIENT,2017-06-11T13:34:46.000,2017-06-11T13:57:10.000
1323,CLIENT-5986,Resolved,P1,CLIENT,2017-06-11T13:50:44.000,2017-06-12T11:27:40.000
1324,CLIENT-5987,Resolved,P1,CLIENT,2017-06-11T16:26:17.000,2017-06-11T18:10:00.000
1325,CLIENT-5988,Resolved,P1,CLIENT,2017-06-12T09:51:56.000,2017-06-12T17:39:52.000
1326,CLIENT-5989,Resolved,P1,CLIENT,2017-06-12T09:52:47.000,2017-06-12T15:45:40.000
1327,CLIENT-5990,Resolved,P1,CLIENT,2017-06-12T09:53:56.000,2017-06-19T14:37:40.000
1328,CMM-161,Verified,Needs_Triage,CMM,2017-06-12T12:31:55.000,2017-06-16T12:07:31.000
1329,CLIENT-5992,Resolved,P1,CLIENT,2017-06-12T12:40:28.000,2017-06-21T16:42:57.000
1330,CMM-162,Verified,Needs_Triage,CMM,2017-06-12T12:41:28.000,2017-06-16T11:49:06.000
1331,CLIENT-5993,Resolved,P2,CLIENT,2017-06-12T12:45:28.000,2017-06-20T16:11:08.000
1332,CLIENT-5994,Resolved,Needs_Triage,CLIENT,2017-06-12T12:57:03.000,2017-06-13T10:19:52.000
1333,CLIENT-5995,Resolved,Needs_Triage,CLIENT,2017-06-12T12:58:55.000,2017-06-13T10:20:08.000
1334,CMM-163,Verified,P1,CMM,2017-06-12T13:34:32.000,2017-06-12T17:12:55.000
1335,CMM-164,Closed,Needs_Triage,CMM,2017-06-12T13:57:07.000,2017-06-12T15:06:46.000
1336,CLIENT-5996,Resolved,P2,CLIENT,2017-06-12T14:00:13.000,2017-06-27T17:47:18.000
1337,CMM-165,Verified,Needs_Triage,CMM,2017-06-12T14:16:13.000,2017-06-16T11:53:58.000
1338,CLIENT-5997,Resolved,P3,CLIENT,2017-06-12T14:20:48.000,2017-09-14T15:18:38.000
1339,CMM-166,Verified,Needs_Triage,CMM,2017-06-12T14:43:48.000,2017-06-16T09:34:53.000
1340,CMM-167,Verified,Needs_Triage,CMM,2017-06-12T15:32:53.000,2017-06-12T15:51:30.000
1341,CMM-168,Verified,Needs_Triage,CMM,2017-06-12T16:30:27.000,2017-06-16T09:32:43.000
1342,CLIENT-5998,Resolved,P4,CLIENT,2017-06-12T16:47:25.000,2018-05-21T15:42:30.000
1343,CMM-174,Verified,Needs_Triage,CMM,2017-06-13T09:19:13.000,2017-06-21T10:22:05.000
1344,CMM-175,Closed,Needs_Triage,CMM,2017-06-13T09:29:57.000,2017-06-15T19:55:19.000
1345,CMM-177,Resolved,Needs_Triage,CMM,2017-06-13T11:21:00.000,2017-06-13T11:29:38.000
1346,CMM-179,Closed,Needs_Triage,CMM,2017-06-13T12:10:19.000,2017-06-15T20:01:07.000
1347,CMM-181,Verified,Needs_Triage,CMM,2017-06-13T14:34:45.000,2017-06-20T18:45:00.000
1348,CMM-193,Resolved,Needs_Triage,CMM,2017-06-13T15:43:43.000,2017-06-20T18:03:06.000
1349,CMM-183,Verified,Needs_Triage,CMM,2017-06-13T15:49:36.000,2017-06-16T10:49:34.000
1350,CMM-184,Closed,P2,CMM,2017-06-13T15:51:31.000,2017-11-09T14:47:31.000
1351,CMM-185,Closed,Needs_Triage,CMM,2017-06-13T15:55:08.000,2017-06-16T08:50:09.000
1352,CMM-186,Closed,Needs_Triage,CMM,2017-06-13T16:48:49.000,2017-06-15T18:58:48.000
1353,CMM-187,Closed,Needs_Triage,CMM,2017-06-13T17:09:00.000,2017-06-15T19:22:19.000
1354,SERVER-6447,Resolved,Needs_Triage,SERVER,2017-06-13T17:50:09.000,2017-06-26T18:03:01.000
1355,SERVER-6448,Resolved,P3,SERVER,2017-06-13T20:46:58.000,2019-02-01T16:46:02.000
1356,CMM-188,Verified,Needs_Triage,CMM,2017-06-14T11:22:17.000,2017-06-14T11:49:26.000
1357,CMM-189,Verified,Needs_Triage,CMM,2017-06-14T11:48:33.000,2017-06-20T11:29:15.000
1358,CLIENT-6000,Resolved,P2,CLIENT,2017-06-14T14:30:30.000,2017-06-21T12:38:41.000
1359,CLIENT-6001,Resolved,P3,CLIENT,2017-06-14T14:39:12.000,2017-06-25T12:26:45.000
1360,CLIENT-6002,Resolved,P3,CLIENT,2017-06-14T14:40:04.000,2017-06-25T12:26:59.000
1361,CLIENT-6003,Resolved,P2,CLIENT,2017-06-14T15:11:07.000,2017-06-15T10:28:26.000
1362,CMM-190,Resolved,Needs_Triage,CMM,2017-06-14T16:22:36.000,2017-06-14T17:47:24.000
1363,CLIENT-6004,Resolved,P3,CLIENT,2017-06-14T18:09:49.000,2017-11-10T09:58:01.000
1364,CLIENT-6005,Resolved,P1,CLIENT,2017-06-15T12:00:24.000,2017-06-15T13:54:18.000
1365,CLIENT-6007,Resolved,P3,CLIENT,2017-06-15T16:05:06.000,2017-06-15T16:15:06.000
1366,CLIENT-6008,Resolved,Needs_Triage,CLIENT,2017-06-15T16:13:34.000,2018-06-12T11:30:17.000
1367,CLIENT-6010,Verified,P3,CLIENT,2017-06-16T09:46:17.000,2017-06-29T23:13:06.000
1368,SERVER-6459,Resolved,Needs_Triage,SERVER,2017-06-16T10:48:36.000,2017-07-04T12:12:47.000
1369,SERVER-6460,Resolved,P3,SERVER,2017-06-16T11:19:36.000,2017-08-05T19:20:05.000
1370,CLIENT-6011,Resolved,P2,CLIENT,2017-06-16T15:20:55.000,2017-07-07T12:46:24.000
1371,CLIENT-6012,Resolved,P2,CLIENT,2017-06-16T15:34:27.000,2017-07-06T16:07:53.000
1372,SERVER-6461,Resolved,Needs_Triage,SERVER,2017-06-16T15:57:20.000,2017-06-23T10:52:36.000
1373,CLIENT-6013,Resolved,Needs_Triage,CLIENT,2017-06-17T07:40:00.000,2017-06-21T15:17:14.000
1374,CLIENT-6014,Resolved,Needs_Triage,CLIENT,2017-06-19T09:39:00.000,2017-06-21T15:14:22.000
1375,CLIENT-6015,Verified,Needs_Triage,CLIENT,2017-06-19T10:26:23.000,2017-06-21T12:38:44.000
1376,CLIENT-6016,Resolved,P2,CLIENT,2017-06-19T11:15:40.000,2017-10-19T15:49:10.000
1377,CLIENT-6017,Resolved,Needs_Triage,CLIENT,2017-06-19T11:48:42.000,2017-06-20T09:22:50.000
1378,CLIENT-6020,Resolved,P3,CLIENT,2017-06-19T13:08:34.000,2017-07-10T20:58:58.000
1379,SERVER-6467,Resolved,P3,SERVER,2017-06-19T14:13:59.000,2017-06-24T00:21:43.000
1380,CLIENT-6022,Resolved,Needs_Triage,CLIENT,2017-06-19T14:24:04.000,2018-05-21T15:36:21.000
1381,CLIENT-6023,Resolved,P2,CLIENT,2017-06-19T14:24:10.000,2017-07-05T16:22:37.000
1382,CMM-194,Resolved,Needs_Triage,CMM,2017-06-19T15:24:54.000,2017-06-21T11:14:59.000
1383,CLIENT-6024,Resolved,P1,CLIENT,2017-06-19T16:51:43.000,2017-06-29T16:43:57.000
1384,CLIENT-6026,Resolved,Needs_Triage,CLIENT,2017-06-20T09:29:28.000,2017-06-20T10:13:21.000
1385,SERVER-6469,Resolved,P3,SERVER,2017-06-20T10:44:37.000,2017-09-28T15:22:23.000
1386,CLIENT-6027,Resolved,P2,CLIENT,2017-06-20T13:36:42.000,2017-06-27T18:02:05.000
1387,SERVER-6470,Verified,P3,SERVER,2017-06-20T15:05:18.000,2017-07-06T17:04:17.000
1388,CMM-196,Resolved,Needs_Triage,CMM,2017-06-20T15:25:01.000,2017-06-22T08:08:03.000
1389,CMM-197,Resolved,P3,CMM,2017-06-20T17:11:15.000,2018-05-23T11:10:41.000
1390,CLIENT-6028,Resolved,P2,CLIENT,2017-06-20T20:00:10.000,2017-06-22T10:25:52.000
1391,SERVER-6473,Resolved,P3,SERVER,2017-06-21T06:58:47.000,2017-10-10T17:36:09.000
1392,SERVER-6474,Resolved,Needs_Triage,SERVER,2017-06-21T07:56:41.000,2017-07-11T09:38:45.000
1393,CLIENT-6032,Resolved,P3,CLIENT,2017-06-21T13:14:37.000,2017-10-23T14:52:27.000
1394,CLIENT-6033,Resolved,P3,CLIENT,2017-06-21T13:23:24.000,2017-07-11T10:00:05.000
1395,CLIENT-6034,Resolved,P3,CLIENT,2017-06-21T15:18:25.000,2017-08-02T16:30:11.000
1396,CLIENT-6035,Resolved,Needs_Triage,CLIENT,2017-06-21T16:20:15.000,2017-06-28T15:47:54.000
1397,CMM-199,Verified,Needs_Triage,CMM,2017-06-22T09:28:13.000,2017-06-27T11:27:27.000
1398,CMM-206,Closed,Needs_Triage,CMM,2017-06-22T11:22:47.000,2017-06-26T14:02:42.000
1399,CMM-200,Verified,Needs_Triage,CMM,2017-06-22T11:26:01.000,2017-06-23T08:51:27.000
1400,CMM-201,Resolved,Needs_Triage,CMM,2017-06-22T11:50:23.000,2017-06-29T15:29:47.000
1401,CLIENT-6036,Resolved,Needs_Triage,CLIENT,2017-06-22T12:29:42.000,2017-06-25T20:03:28.000
1402,CMM-202,Verified,Needs_Triage,CMM,2017-06-22T12:52:11.000,2017-06-26T11:51:52.000
1403,CMM-203,Verified,Needs_Triage,CMM,2017-06-22T14:08:59.000,2017-06-27T11:28:05.000
1404,CMM-204,Verified,Needs_Triage,CMM,2017-06-22T14:48:28.000,2017-06-27T10:42:43.000
1405,CLIENT-6037,Resolved,P3,CLIENT,2017-06-22T14:53:39.000,2017-08-14T22:15:25.000
1406,CLIENT-6038,Resolved,P4,CLIENT,2017-06-22T14:54:55.000,2017-09-01T16:18:52.000
1407,CLIENT-6039,Resolved,P3,CLIENT,2017-06-22T14:56:52.000,2017-07-27T14:44:34.000
1408,CLIENT-6040,Resolved,P2,CLIENT,2017-06-22T15:14:28.000,2017-08-02T12:25:16.000
1409,CLIENT-6041,Resolved,P3,CLIENT,2017-06-22T15:16:54.000,2017-11-10T10:05:50.000
1410,CLIENT-6042,Resolved,Needs_Triage,CLIENT,2017-06-22T15:18:35.000,2017-06-25T12:20:35.000
1411,SERVER-6483,Resolved,P2,SERVER,2017-06-22T15:21:13.000,2017-09-08T12:57:11.000
1412,CLIENT-6043,Resolved,Needs_Triage,CLIENT,2017-06-22T15:23:45.000,2017-06-26T13:08:51.000
1413,CLIENT-6044,Resolved,Needs_Triage,CLIENT,2017-06-22T15:28:36.000,2017-06-26T16:47:24.000
1414,SERVER-6484,Resolved,P3,SERVER,2017-06-22T15:30:22.000,2017-11-24T16:16:45.000
1415,CLIENT-6045,Resolved,P2,CLIENT,2017-06-22T15:43:21.000,2017-08-02T16:33:37.000
1416,CLIENT-6046,Resolved,Needs_Triage,CLIENT,2017-06-22T15:47:31.000,2017-06-25T20:04:16.000
1417,CLIENT-6047,Resolved,P1,CLIENT,2017-06-22T15:51:51.000,2017-06-28T16:00:44.000
1418,CLIENT-6048,Resolved,P3,CLIENT,2017-06-22T16:08:37.000,2017-07-11T16:26:23.000
1419,CLIENT-6049,Verified,P2,CLIENT,2017-06-22T16:16:37.000,2017-06-27T18:03:43.000
1420,CLIENT-6050,Resolved,P2,CLIENT,2017-06-22T16:26:26.000,2017-06-28T16:04:42.000
1421,CLIENT-6052,Resolved,P3,CLIENT,2017-06-22T16:33:05.000,2018-02-12T17:20:27.000
1422,CLIENT-6053,Resolved,P1,CLIENT,2017-06-22T16:44:00.000,2017-06-29T11:42:45.000
1423,CLIENT-6054,Resolved,P3,CLIENT,2017-06-22T16:44:18.000,2017-08-30T17:12:16.000
1424,CLIENT-6055,Resolved,Needs_Triage,CLIENT,2017-06-22T16:50:37.000,2017-06-23T21:40:45.000
1425,CLIENT-6056,Resolved,P3,CLIENT,2017-06-22T16:51:28.000,2017-07-10T21:03:31.000
1426,CMM-205,Resolved,P3,CMM,2017-06-22T17:38:26.000,2017-09-12T15:02:45.000
1427,CLIENT-6057,Resolved,P4,CLIENT,2017-06-23T10:23:24.000,2017-06-23T10:26:33.000
1428,CLIENT-6058,Resolved,P1,CLIENT,2017-06-23T12:47:40.000,2017-06-30T17:49:48.000
1429,CLIENT-6059,Verified,P2,CLIENT,2017-06-23T16:19:05.000,2017-06-29T16:14:42.000
1430,CLIENT-6060,Resolved,Needs_Triage,CLIENT,2017-06-23T17:42:38.000,2017-06-27T18:07:46.000
1431,CLIENT-6061,Verified,P3,CLIENT,2017-06-23T22:47:37.000,2017-06-29T23:14:45.000
1432,CLIENT-6063,Resolved,P2,CLIENT,2017-06-24T22:00:53.000,2017-07-07T15:50:03.000
1433,CMM-207,Verified,Needs_Triage,CMM,2017-06-26T09:44:31.000,2017-06-27T10:42:55.000
1434,CMM-208,Verified,Needs_Triage,CMM,2017-06-26T13:13:31.000,2017-06-27T10:42:23.000
1435,CMM-209,Verified,Needs_Triage,CMM,2017-06-26T13:24:34.000,2017-06-27T10:42:13.000
1436,CMM-210,Verified,Needs_Triage,CMM,2017-06-26T13:54:30.000,2017-06-27T10:42:05.000
1437,CLIENT-6065,Resolved,P2,CLIENT,2017-06-26T14:19:08.000,2017-07-05T16:32:01.000
1438,CLIENT-6066,Resolved,P3,CLIENT,2017-06-26T14:24:06.000,2017-09-13T15:03:22.000
1439,CLIENT-6067,Resolved,P4,CLIENT,2017-06-26T14:27:06.000,2017-08-29T17:26:47.000
1440,CMM-211,Verified,Needs_Triage,CMM,2017-06-26T14:27:38.000,2017-06-27T10:41:46.000
1441,CLIENT-6068,Resolved,P3,CLIENT,2017-06-26T14:27:47.000,2017-07-07T17:14:01.000
1442,CLIENT-6069,Resolved,P3,CLIENT,2017-06-26T14:49:36.000,2017-09-25T14:08:57.000
1443,CMM-212,Resolved,Needs_Triage,CMM,2017-06-26T14:52:32.000,2017-06-26T17:13:27.000
1444,CLIENT-6070,Resolved,P2,CLIENT,2017-06-26T15:05:54.000,2017-07-24T11:45:44.000
1445,CLIENT-6071,Resolved,P2,CLIENT,2017-06-26T15:34:47.000,2017-07-05T16:41:42.000
1446,SERVER-6494,Resolved,Needs_Triage,SERVER,2017-06-26T16:44:17.000,2019-02-01T16:47:03.000
1447,CLIENT-6072,Resolved,P3,CLIENT,2017-06-27T09:15:46.000,2017-07-19T15:04:43.000
1448,SERVER-6500,Resolved,P3,SERVER,2017-06-27T13:25:43.000,2017-07-10T15:34:08.000
1449,CMM-213,Resolved,Needs_Triage,CMM,2017-06-27T13:34:03.000,2017-06-29T15:49:38.000
1450,SERVER-6501,Resolved,Needs_Triage,SERVER,2017-06-27T14:30:45.000,2017-06-27T14:37:56.000
1451,SERVER-6503,Resolved,Needs_Triage,SERVER,2017-06-27T15:32:57.000,2017-06-27T15:38:10.000
1452,SERVER-6505,Resolved,P4,SERVER,2017-06-27T16:02:01.000,2019-02-01T16:46:25.000
1453,SERVER-6507,Resolved,Needs_Triage,SERVER,2017-06-27T16:58:16.000,2017-11-24T16:25:17.000
1454,CLIENT-6074,Verified,P1,CLIENT,2017-06-27T17:07:19.000,2017-06-29T16:18:39.000
1455,CLIENT-6075,Verified,P3,CLIENT,2017-06-27T17:59:23.000,2017-08-15T10:43:30.000
1456,CMM-214,Resolved,Needs_Triage,CMM,2017-06-27T18:29:04.000,2017-06-28T11:08:37.000
1457,SERVER-6510,Resolved,Needs_Triage,SERVER,2017-06-28T03:56:42.000,2018-02-12T17:22:40.000
1458,CLIENT-6077,Resolved,P1,CLIENT,2017-06-28T11:46:24.000,2017-06-28T15:51:38.000
1459,CLIENT-6078,Resolved,Needs_Triage,CLIENT,2017-06-28T11:54:59.000,2017-06-28T14:13:07.000
1460,CLIENT-6079,Resolved,P3,CLIENT,2017-06-28T12:02:36.000,2017-07-11T15:58:24.000
1461,CLIENT-6080,Resolved,P1,CLIENT,2017-06-28T12:06:37.000,2017-06-28T15:52:36.000
1462,CLIENT-6081,Resolved,P1,CLIENT,2017-06-28T12:20:38.000,2017-07-05T13:45:26.000
1463,CLIENT-6082,Resolved,Needs_Triage,CLIENT,2017-06-28T12:23:38.000,2017-06-28T12:25:18.000
1464,CLIENT-6083,Resolved,P1,CLIENT,2017-06-28T12:26:24.000,2017-07-05T16:27:55.000
1465,CLIENT-6084,Resolved,P3,CLIENT,2017-06-28T12:30:27.000,2017-07-04T16:52:21.000
1466,CLIENT-6085,Resolved,P1,CLIENT,2017-06-28T12:31:53.000,2017-06-28T17:47:23.000
1467,SERVER-6513,Resolved,P3,SERVER,2017-06-28T13:29:57.000,2019-02-01T16:47:04.000
1468,CLIENT-6086,Verified,P1,CLIENT,2017-06-28T13:49:26.000,2017-06-29T16:42:52.000
1469,CLIENT-6087,Resolved,P3,CLIENT,2017-06-28T14:15:17.000,2017-08-23T15:34:07.000
1470,CLIENT-6088,Resolved,P3,CLIENT,2017-06-28T14:37:09.000,2017-06-28T17:48:00.000
1471,CLIENT-6089,Resolved,P1,CLIENT,2017-06-28T14:51:46.000,2017-07-05T16:29:01.000
1472,CMM-215,Resolved,Needs_Triage,CMM,2017-06-28T15:20:17.000,2017-07-05T17:18:12.000
1473,CMM-217,Resolved,Needs_Triage,CMM,2017-06-28T18:07:34.000,2017-06-29T16:31:36.000
1474,CMM-218,Verified,Needs_Triage,CMM,2017-06-28T18:15:12.000,2017-06-29T16:32:01.000
1475,CMM-219,Resolved,Needs_Triage,CMM,2017-06-28T20:54:52.000,2017-07-03T10:25:27.000
1476,CLIENT-6092,Verified,Needs_Triage,CLIENT,2017-06-29T09:27:00.000,2017-06-29T22:36:30.000
