,Issue id,Status,Priority,Issue key,Created,Resolved
247,SERVER-5889,Resolved,P2,SERVER,2017-02-23T17:47:33.000,2017-03-15T16:57:05.000
248,CLIENT-5593,Resolved,P2,CLIENT,2017-02-24T01:44:48.000,2017-06-19T15:42:53.000
249,SERVER-5891,Resolved,Needs_Triage,SERVER,2017-02-24T12:36:14.000,2017-07-03T11:40:44.000
250,SERVER-5892,Resolved,P2,SERVER,2017-02-24T16:05:19.000,2017-06-01T08:18:45.000
251,SERVER-5898,Resolved,Needs_Triage,SERVER,2017-02-27T20:48:38.000,2017-03-06T15:22:07.000
252,SERVER-5899,Resolved,P2,SERVER,2017-02-28T01:05:29.000,2017-03-10T16:28:44.000
253,SERVER-5901,Resolved,Needs_Triage,SERVER,2017-02-28T07:47:18.000,2018-02-12T17:22:39.000
254,SERVER-5917,Resolved,P3,SERVER,2017-02-28T16:37:41.000,2018-06-14T15:55:16.000
255,CLIENT-5601,Resolved,Needs_Triage,CLIENT,2017-02-28T17:57:01.000,2018-04-30T16:43:12.000
256,SERVER-5918,Resolved,Needs_Triage,SERVER,2017-02-28T22:43:52.000,2018-02-12T17:22:39.000
257,CLIENT-5609,Resolved,P3,CLIENT,2017-03-02T09:37:44.000,2017-05-10T14:38:04.000
258,CLIENT-5610,Resolved,P3,CLIENT,2017-03-02T09:39:44.000,2017-06-15T15:32:12.000
259,CLIENT-5614,Resolved,P3,CLIENT,2017-03-02T11:12:48.000,2017-03-23T15:28:31.000
260,SERVER-5922,Resolved,P4,SERVER,2017-03-02T16:35:03.000,2019-02-13T10:35:17.000
261,SERVER-5923,Resolved,P4,SERVER,2017-03-02T16:36:59.000,2019-02-13T10:35:48.000
262,SERVER-5924,Resolved,Needs_Triage,SERVER,2017-03-02T16:41:07.000,2019-02-13T10:36:45.000
263,SERVER-5925,Resolved,P3,SERVER,2017-03-02T17:34:58.000,2017-04-25T13:02:35.000
264,SERVER-5926,Resolved,Needs_Triage,SERVER,2017-03-02T17:37:52.000,2018-02-12T17:22:39.000
265,SERVER-5927,Resolved,P2,SERVER,2017-03-02T18:34:33.000,2017-03-03T16:02:18.000
266,SERVER-5928,Resolved,P2,SERVER,2017-03-02T21:05:26.000,2017-03-08T14:30:56.000
267,SERVER-5931,Resolved,Needs_Triage,SERVER,2017-03-04T08:37:55.000,2017-05-04T09:58:48.000
268,SERVER-5932,Resolved,Needs_Triage,SERVER,2017-03-06T14:55:40.000,2017-03-06T15:57:35.000
269,SERVER-5933,Resolved,P2,SERVER,2017-03-06T17:57:54.000,2017-05-02T12:21:48.000
270,SERVER-5935,Resolved,P3,SERVER,2017-03-07T08:23:58.000,2019-02-01T16:46:45.000
271,CLIENT-5637,Resolved,Needs_Triage,CLIENT,2017-03-07T14:15:29.000,2018-05-14T10:29:05.000
272,CLIENT-5638,Resolved,Needs_Triage,CLIENT,2017-03-07T14:15:32.000,2018-05-14T10:28:53.000
273,SERVER-5940,Resolved,Needs_Triage,SERVER,2017-03-07T20:06:46.000,2017-03-08T16:01:23.000
274,SERVER-5942,Resolved,P4,SERVER,2017-03-08T09:11:57.000,2017-06-01T09:02:34.000
275,SERVER-5949,New,P3,SERVER,2017-03-08T16:12:41.000,
276,SERVER-5955,Resolved,P2,SERVER,2017-03-09T10:45:03.000,2017-03-10T15:07:13.000
277,SERVER-5956,Resolved,P2,SERVER,2017-03-09T11:01:22.000,2017-03-10T16:38:51.000
278,SERVER-6063,Resolved,Needs_Triage,SERVER,2017-03-14T03:46:49.000,2018-02-12T17:22:40.000
279,CLIENT-6358,Resolved,P3,CLIENT,2017-03-15T06:55:57.000,2017-09-06T11:58:31.000
280,SERVER-6001,Resolved,P3,SERVER,2017-03-15T10:01:28.000,2018-01-05T12:40:56.000
281,SERVER-6003,Resolved,P3,SERVER,2017-03-15T14:10:45.000,2019-02-01T16:47:03.000
282,SERVER-6004,Resolved,Needs_Triage,SERVER,2017-03-15T14:46:51.000,2018-06-19T14:05:48.000
283,SERVER-6006,Resolved,P3,SERVER,2017-03-15T16:08:06.000,2017-08-31T12:22:37.000
284,CLIENT-6809,Resolved,P3,CLIENT,2017-03-16T14:37:11.000,2019-05-07T16:48:06.000
285,SERVER-6021,Verified,Needs_Triage,SERVER,2017-03-16T15:59:53.000,2017-03-16T17:26:17.000
286,SERVER-6027,Resolved,P2,SERVER,2017-03-17T09:38:15.000,2017-03-22T11:44:48.000
287,SERVER-6028,Resolved,P2,SERVER,2017-03-17T09:47:22.000,2017-03-20T11:13:51.000
288,SERVER-6042,Resolved,Needs_Triage,SERVER,2017-03-20T19:18:44.000,2017-03-21T19:57:23.000
289,SERVER-6054,Resolved,P4,SERVER,2017-03-21T06:02:11.000,2019-02-01T16:47:06.000
290,CLIENT-5702,Resolved,Needs_Triage,CLIENT,2017-03-21T10:04:13.000,2017-03-21T15:29:01.000
291,CLIENT-5703,Resolved,Needs_Triage,CLIENT,2017-03-21T10:06:45.000,2017-03-21T16:36:28.000
292,SERVER-6059,Resolved,Needs_Triage,SERVER,2017-03-21T11:09:29.000,2018-02-12T17:22:40.000
293,SERVER-6070,Resolved,P3,SERVER,2017-03-22T14:31:32.000,2017-04-04T15:51:53.000
294,SERVER-6074,Resolved,P3,SERVER,2017-03-22T18:39:01.000,2017-03-24T17:10:27.000
295,SERVER-6078,Resolved,Needs_Triage,SERVER,2017-03-23T03:53:59.000,2018-02-12T17:22:40.000
296,SERVER-6082,New,P3,SERVER,2017-03-23T15:39:02.000,
297,SERVER-6083,Resolved,P3,SERVER,2017-03-23T17:12:00.000,2018-02-12T17:22:40.000
298,SERVER-6086,Resolved,P3,SERVER,2017-03-23T20:36:00.000,2017-06-15T11:18:07.000
299,SERVER-6164,Resolved,P3,SERVER,2017-03-23T20:51:02.000,2017-05-09T14:16:46.000
300,SERVER-6088,Resolved,Needs_Triage,SERVER,2017-03-24T02:32:52.000,2018-02-12T17:22:40.000
301,SERVER-6092,Resolved,P3,SERVER,2017-03-24T13:38:01.000,2017-05-02T16:38:24.000
302,SERVER-6108,Resolved,Needs_Triage,SERVER,2017-03-28T14:23:10.000,2018-02-12T17:22:40.000
303,CLIENT-5718,Resolved,Needs_Triage,CLIENT,2017-03-28T16:26:40.000,2018-05-14T10:28:55.000
304,SERVER-6130,Resolved,Needs_Triage,SERVER,2017-03-29T18:52:12.000,2017-03-31T11:19:49.000
305,SERVER-6135,Resolved,P2,SERVER,2017-03-30T20:01:48.000,2017-04-02T16:03:19.000
306,SERVER-6136,Resolved,P1,SERVER,2017-03-31T05:00:38.000,2017-04-18T11:14:05.000
307,CLIENT-5731,Resolved,P3,CLIENT,2017-04-03T11:30:29.000,2017-04-19T13:42:59.000
308,CLIENT-5732,Resolved,P3,CLIENT,2017-04-03T18:02:55.000,2018-05-14T10:36:44.000
309,SERVER-6152,Closed,P3,SERVER,2017-04-05T15:14:37.000,2017-06-01T10:10:38.000
310,SERVER-6199,Verified,P3,SERVER,2017-04-06T17:06:39.000,2017-06-26T10:19:28.000
311,SERVER-6159,Resolved,Needs_Triage,SERVER,2017-04-06T21:39:08.000,2017-10-02T15:40:39.000
312,SERVER-6160,Verified,P2,SERVER,2017-04-07T09:09:40.000,2017-04-27T15:40:03.000
313,SERVER-6165,Resolved,P2,SERVER,2017-04-07T16:49:09.000,2017-04-10T15:38:16.000
314,CLIENT-5745,Resolved,P3,CLIENT,2017-04-07T21:50:40.000,2017-05-10T08:56:36.000
315,SERVER-6170,Resolved,P3,SERVER,2017-04-10T14:06:41.000,2019-04-03T17:40:31.000
316,SERVER-6172,Resolved,P4,SERVER,2017-04-11T07:17:25.000,2019-02-01T16:46:27.000
317,SERVER-6174,New,P3,SERVER,2017-04-11T11:27:01.000,
318,CLIENT-5753,Resolved,Needs_Triage,CLIENT,2017-04-11T13:46:07.000,2017-04-11T14:04:06.000
319,SERVER-6179,Resolved,P2,SERVER,2017-04-12T09:37:42.000,2018-01-05T12:42:38.000
320,SERVER-6182,Resolved,Needs_Triage,SERVER,2017-04-12T12:12:19.000,2017-04-12T12:33:33.000
321,SERVER-6183,Resolved,Needs_Triage,SERVER,2017-04-12T12:19:28.000,2017-06-15T11:49:19.000
322,SERVER-6184,Resolved,P3,SERVER,2017-04-12T12:25:57.000,2017-04-19T16:41:38.000
323,SERVER-6186,Resolved,Needs_Triage,SERVER,2017-04-13T10:42:33.000,2018-04-27T11:12:10.000
324,SERVER-6188,Resolved,P3,SERVER,2017-04-13T14:19:21.000,2018-01-05T12:54:57.000
325,SERVER-6189,Resolved,Needs_Triage,SERVER,2017-04-13T22:42:34.000,2018-06-14T15:57:10.000
326,SERVER-6190,Resolved,P2,SERVER,2017-04-14T14:04:43.000,2018-01-05T12:55:33.000
327,SERVER-6192,Resolved,P3,SERVER,2017-04-14T17:36:10.000,2018-09-19T17:22:33.000
328,SERVER-6195,Resolved,Needs_Triage,SERVER,2017-04-18T07:50:34.000,2018-04-27T11:17:53.000
329,SERVER-6197,Verified,P2,SERVER,2017-04-19T08:41:24.000,2017-05-24T11:15:12.000
330,SERVER-6770,Resolved,P3,SERVER,2017-04-19T15:18:37.000,2019-04-10T12:30:46.000
331,CLIENT-5765,Verified,P3,CLIENT,2017-04-19T16:31:10.000,2017-05-12T12:06:37.000
332,SERVER-6204,Resolved,P3,SERVER,2017-04-19T17:46:16.000,2017-05-02T15:43:32.000
333,SERVER-6206,Resolved,P3,SERVER,2017-04-20T08:34:43.000,2017-05-21T14:02:32.000
334,SERVER-6208,Resolved,Needs_Triage,SERVER,2017-04-20T10:11:05.000,2018-06-19T14:07:24.000
335,CLIENT-5772,Resolved,Needs_Triage,CLIENT,2017-04-20T21:48:56.000,2018-05-14T10:37:08.000
336,CLIENT-5791,Resolved,P4,CLIENT,2017-04-25T11:32:49.000,2018-06-12T09:17:39.000
337,SERVER-6227,Resolved,P3,SERVER,2017-04-25T12:59:44.000,2017-05-16T11:17:11.000
338,SERVER-6228,Assigned,P3,SERVER,2017-04-25T14:44:09.000,
339,SERVER-6237,Closed,P4,SERVER,2017-04-27T14:33:09.000,2018-06-14T15:47:39.000
340,SERVER-6251,Resolved,P3,SERVER,2017-04-28T09:37:54.000,2018-04-27T11:15:30.000
341,SERVER-6254,Resolved,Needs_Triage,SERVER,2017-04-28T13:50:27.000,2018-06-14T15:48:37.000
342,SERVER-6255,Verified,P3,SERVER,2017-04-28T13:58:28.000,2017-05-10T14:33:36.000
343,SERVER-6258,Resolved,Needs_Triage,SERVER,2017-05-02T05:49:29.000,2017-05-02T11:35:45.000
344,SERVER-6264,Resolved,Needs_Triage,SERVER,2017-05-03T22:20:02.000,2018-06-14T16:02:29.000
345,SERVER-6265,Verified,Needs_Triage,SERVER,2017-05-04T03:08:28.000,2017-06-27T17:05:38.000
346,SERVER-6266,Resolved,P3,SERVER,2017-05-04T09:51:07.000,2017-09-05T10:14:20.000
347,SERVER-6267,Resolved,P3,SERVER,2017-05-04T11:17:21.000,2017-05-31T12:36:07.000
348,SERVER-6272,Verified,P3,SERVER,2017-05-05T09:55:23.000,2017-06-27T17:12:29.000
349,SERVER-6273,Resolved,P4,SERVER,2017-05-05T15:09:05.000,2019-03-27T12:46:17.000
350,CLIENT-5826,Verified,P3,CLIENT,2017-05-05T15:39:57.000,2017-05-09T12:17:30.000
351,SERVER-6274,Resolved,P2,SERVER,2017-05-05T17:20:41.000,2017-05-16T10:20:07.000
352,SERVER-6276,Resolved,P3,SERVER,2017-05-05T19:45:04.000,2019-02-01T16:46:08.000
353,SERVER-6282,Resolved,P3,SERVER,2017-05-08T15:32:16.000,2017-05-15T10:14:17.000
354,SERVER-6286,Verified,P3,SERVER,2017-05-09T08:00:39.000,2017-06-14T17:26:59.000
355,SERVER-6289,Resolved,P3,SERVER,2017-05-09T15:02:32.000,2017-11-20T11:03:12.000
356,CLIENT-5842,Resolved,P3,CLIENT,2017-05-10T12:58:07.000,2018-03-19T15:23:26.000
357,CLIENT-5843,Verified,P3,CLIENT,2017-05-10T14:36:04.000,2017-05-15T14:45:46.000
358,SERVER-6292,Resolved,P3,SERVER,2017-05-10T15:42:42.000,2017-09-05T09:45:17.000
359,SERVER-6293,Resolved,Needs_Triage,SERVER,2017-05-10T16:22:44.000,2017-05-11T13:50:13.000
360,SERVER-6296,Resolved,P3,SERVER,2017-05-10T16:59:38.000,2017-05-16T11:16:14.000
361,SERVER-6299,Resolved,P3,SERVER,2017-05-11T14:46:44.000,2018-04-27T11:08:06.000
362,SERVER-6301,Resolved,P3,SERVER,2017-05-12T02:34:45.000,2018-03-19T10:18:08.000
363,SERVER-6302,Resolved,P3,SERVER,2017-05-12T04:30:12.000,2017-08-03T11:20:14.000
364,CLIENT-5890,Resolved,P2,CLIENT,2017-05-15T10:57:57.000,2018-03-19T15:15:36.000
365,CLIENT-5894,Resolved,P2,CLIENT,2017-05-15T20:30:43.000,2017-10-12T13:57:59.000
366,SERVER-6326,Resolved,P3,SERVER,2017-05-18T08:49:35.000,2019-02-01T16:46:14.000
367,SERVER-6334,Resolved,P3,SERVER,2017-05-18T10:12:24.000,2017-11-20T15:45:36.000
368,CLIENT-5908,Resolved,Needs_Triage,CLIENT,2017-05-18T14:17:45.000,2018-04-30T15:47:43.000
369,SERVER-6342,Resolved,P1,SERVER,2017-05-18T17:00:23.000,2017-06-14T17:58:49.000
370,SERVER-6343,Resolved,P3,SERVER,2017-05-18T17:36:16.000,2017-07-10T16:08:15.000
371,SERVER-6349,Resolved,Needs_Triage,SERVER,2017-05-20T21:38:03.000,2017-06-05T11:28:21.000
372,CLIENT-5916,Resolved,Needs_Triage,CLIENT,2017-05-22T03:07:23.000,2018-05-15T09:49:05.000
373,SERVER-6359,Closed,P3,SERVER,2017-05-23T03:10:05.000,2019-02-12T06:28:19.000
374,CMM-117,Resolved,P3,CMM,2017-05-23T15:38:36.000,2018-05-23T11:05:55.000
375,SERVER-6362,Verified,P3,SERVER,2017-05-24T05:21:57.000,2018-01-19T08:49:36.000
376,SERVER-6363,Resolved,P3,SERVER,2017-05-24T05:37:09.000,2017-05-30T11:37:24.000
377,SERVER-6364,Resolved,Needs_Triage,SERVER,2017-05-24T08:12:40.000,2017-05-24T10:58:28.000
378,SERVER-6365,Resolved,Needs_Triage,SERVER,2017-05-24T08:27:58.000,2017-05-24T13:39:07.000
379,SERVER-6384,Resolved,P3,SERVER,2017-05-25T17:41:25.000,2017-06-28T11:35:03.000
380,SERVER-6391,Resolved,P3,SERVER,2017-05-28T10:19:55.000,2018-01-05T12:36:51.000
381,SERVER-6424,Resolved,P3,SERVER,2017-05-30T14:50:37.000,2017-06-05T17:56:36.000
382,SERVER-6393,Resolved,P3,SERVER,2017-05-30T15:48:30.000,2018-04-27T11:06:45.000
383,SERVER-6394,Resolved,P3,SERVER,2017-05-30T18:51:32.000,2018-01-05T10:16:41.000
384,CLIENT-5963,Resolved,P3,CLIENT,2017-05-30T23:55:02.000,2018-01-05T17:59:49.000
385,SERVER-6399,Resolved,Needs_Triage,SERVER,2017-05-31T17:18:24.000,2018-04-27T11:04:58.000
386,SERVER-6400,Resolved,P4,SERVER,2017-05-31T19:25:02.000,2019-02-01T16:47:05.000
387,SERVER-6401,Resolved,P3,SERVER,2017-05-31T21:48:49.000,2017-06-01T15:38:06.000
388,SERVER-6402,Resolved,Needs_Triage,SERVER,2017-06-01T03:15:57.000,2017-06-01T05:19:13.000
389,SERVER-6416,Verified,P3,SERVER,2017-06-01T14:16:47.000,2017-06-12T10:53:06.000
390,SERVER-6433,Resolved,P5,SERVER,2017-06-05T18:24:19.000,2018-04-27T11:03:01.000
391,SERVER-6435,Resolved,P3,SERVER,2017-06-07T12:42:03.000,2017-06-29T04:18:36.000
392,CLIENT-5976,Resolved,P2,CLIENT,2017-06-08T16:19:57.000,2018-03-19T15:19:23.000
393,SERVER-6438,Resolved,P3,SERVER,2017-06-09T11:04:44.000,2017-10-02T15:50:04.000
394,SERVER-6440,Resolved,Needs_Triage,SERVER,2017-06-10T14:07:05.000,2017-07-03T11:32:29.000
395,SERVER-6441,Resolved,P3,SERVER,2017-06-12T09:01:24.000,2017-08-08T15:50:35.000
396,CLIENT-5991,Resolved,P3,CLIENT,2017-06-12T11:50:15.000,2017-12-20T17:40:43.000
397,SERVER-6444,Resolved,P1,SERVER,2017-06-13T12:17:54.000,2017-06-19T11:16:19.000
398,SERVER-6446,Resolved,P3,SERVER,2017-06-13T17:40:10.000,2017-06-30T15:17:14.000
399,SERVER-6449,Resolved,P3,SERVER,2017-06-13T21:00:59.000,2017-06-28T16:53:51.000
400,CLIENT-5999,Resolved,P3,CLIENT,2017-06-14T09:44:23.000,2018-03-19T15:14:31.000
401,SERVER-6451,Verified,P3,SERVER,2017-06-14T18:32:11.000,2017-07-11T12:48:57.000
402,CLIENT-6006,Resolved,P3,CLIENT,2017-06-15T15:42:43.000,2017-06-23T16:45:15.000
403,SERVER-6456,Resolved,P2,SERVER,2017-06-15T15:51:15.000,2018-01-05T12:46:35.000
404,SERVER-6458,Resolved,P3,SERVER,2017-06-16T05:00:53.000,2019-02-01T16:46:56.000
405,SERVER-6464,Resolved,P3,SERVER,2017-06-19T09:50:14.000,2017-06-22T04:47:34.000
406,SERVER-6468,Resolved,P4,SERVER,2017-06-19T21:17:29.000,2019-02-01T16:47:04.000
407,SERVER-6471,Resolved,P4,SERVER,2017-06-20T21:56:23.000,2019-02-01T16:46:13.000
408,SERVER-6472,Verified,P4,SERVER,2017-06-21T05:50:05.000,2019-02-12T06:37:40.000
409,SERVER-6475,Resolved,P3,SERVER,2017-06-21T11:18:56.000,2017-07-20T10:24:59.000
410,SERVER-6478,Resolved,P2,SERVER,2017-06-22T02:45:44.000,2017-06-26T10:53:17.000
411,SERVER-6487,Resolved,Needs_Triage,SERVER,2017-06-23T05:36:04.000,2018-01-03T15:45:42.000
412,SERVER-6496,Resolved,P3,SERVER,2017-06-27T05:18:17.000,2017-12-20T18:19:07.000
413,CLIENT-6073,Resolved,P3,CLIENT,2017-06-27T11:56:18.000,2017-10-05T16:57:59.000
414,SERVER-6506,Resolved,P3,SERVER,2017-06-27T16:32:20.000,2017-07-10T12:11:46.000
415,SERVER-6508,Resolved,Needs_Triage,SERVER,2017-06-27T19:32:55.000,2017-06-27T20:13:46.000
416,CLIENT-6351,Resolved,P3,CLIENT,2017-06-28T01:34:37.000,2018-01-17T13:35:18.000
417,SERVER-6512,Resolved,P3,SERVER,2017-06-28T12:24:48.000,2018-01-05T12:46:13.000
418,CLIENT-6090,Verified,P3,CLIENT,2017-06-28T17:45:50.000,2017-07-04T16:10:15.000
419,SERVER-6528,Resolved,P4,SERVER,2017-07-04T15:25:55.000,2018-04-27T17:32:37.000
420,SERVER-6533,New,P3,SERVER,2017-07-05T15:20:37.000,
421,CLIENT-6149,Resolved,Needs_Triage,CLIENT,2017-07-06T00:18:49.000,2017-10-05T09:37:39.000
422,SERVER-6538,Resolved,P3,SERVER,2017-07-06T12:49:11.000,2018-04-27T10:59:55.000
423,SERVER-6540,Resolved,P3,SERVER,2017-07-06T13:38:32.000,2018-05-22T14:55:51.000
424,SERVER-6541,Resolved,P3,SERVER,2017-07-07T09:41:35.000,2017-07-28T10:02:14.000
425,SERVER-6554,Resolved,P3,SERVER,2017-07-12T11:24:49.000,2018-02-20T12:21:17.000
426,SERVER-6555,Resolved,P2,SERVER,2017-07-12T22:32:27.000,2017-07-14T10:52:01.000
427,SERVER-6556,Resolved,P3,SERVER,2017-07-13T09:56:42.000,2019-02-01T16:46:28.000
428,CLIENT-6202,Resolved,P3,CLIENT,2017-07-13T18:27:02.000,2018-02-15T09:40:50.000
429,SERVER-6573,Resolved,Needs_Triage,SERVER,2017-07-18T06:58:18.000,2017-07-18T10:19:56.000
430,SERVER-6593,Resolved,P1,SERVER,2017-07-18T21:40:19.000,2017-08-14T11:22:47.000
431,SERVER-6597,Resolved,P2,SERVER,2017-07-19T11:27:16.000,2017-08-08T17:47:58.000
432,SERVER-6602,Closed,Needs_Triage,SERVER,2017-07-20T10:36:21.000,2017-07-20T11:13:23.000
433,SERVER-6613,Verified,P3,SERVER,2017-07-23T00:33:50.000,2018-01-05T12:52:48.000
434,SERVER-6623,Resolved,P3,SERVER,2017-07-25T18:02:50.000,2017-08-14T13:53:25.000
435,CLIENT-6261,Resolved,P4,CLIENT,2017-07-25T20:53:47.000,2019-04-18T14:48:23.000
436,SERVER-6628,Resolved,P3,SERVER,2017-07-26T02:00:07.000,2017-09-18T10:21:56.000
437,SERVER-6630,Resolved,P2,SERVER,2017-07-26T11:16:53.000,2017-08-10T11:33:21.000
438,SERVER-6631,Resolved,Needs_Triage,SERVER,2017-07-26T13:57:53.000,2017-07-28T10:17:29.000
439,SERVER-6635,Resolved,P3,SERVER,2017-07-26T16:56:01.000,2017-10-12T10:34:56.000
440,SERVER-6638,Resolved,P3,SERVER,2017-07-27T00:32:38.000,2018-05-03T12:09:00.000
441,SERVER-6639,Resolved,P3,SERVER,2017-07-27T05:41:33.000,2019-02-01T16:46:14.000
442,CLIENT-6269,Resolved,Needs_Triage,CLIENT,2017-07-27T09:37:55.000,2017-12-29T10:58:27.000
443,SERVER-6642,Resolved,P3,SERVER,2017-07-27T14:28:10.000,2018-01-31T12:32:56.000
444,SERVER-6643,Resolved,P2,SERVER,2017-07-27T15:18:42.000,2017-08-24T09:20:19.000
445,SERVER-6652,Verified,P3,SERVER,2017-07-28T18:37:49.000,2017-09-05T10:12:29.000
446,SERVER-6654,Resolved,P3,SERVER,2017-07-28T18:51:47.000,2018-04-27T10:54:05.000
447,CLIENT-6278,Resolved,Needs_Triage,CLIENT,2017-07-28T20:19:49.000,2018-05-18T16:16:29.000
448,CLIENT-6279,Resolved,P3,CLIENT,2017-07-28T20:57:27.000,2018-01-08T09:22:15.000
449,SERVER-6666,Verified,P2,SERVER,2017-08-01T05:37:58.000,2017-10-12T16:10:25.000
450,SERVER-6674,Resolved,P3,SERVER,2017-08-01T16:00:01.000,2019-02-01T16:45:39.000
451,SERVER-6681,Resolved,P3,SERVER,2017-08-02T11:25:28.000,2017-11-09T11:46:11.000
452,SERVER-6688,Resolved,P3,SERVER,2017-08-02T23:42:53.000,2017-11-23T10:47:03.000
453,SERVER-6689,Resolved,P3,SERVER,2017-08-03T04:29:03.000,2019-02-01T16:46:30.000
454,SERVER-6702,Resolved,P3,SERVER,2017-08-08T07:19:41.000,2018-01-03T17:15:42.000
455,SERVER-6713,Resolved,Needs_Triage,SERVER,2017-08-08T19:03:25.000,2017-08-08T23:23:16.000
456,SERVER-6718,Verified,P3,SERVER,2017-08-10T04:02:16.000,2017-09-14T11:06:01.000
457,CMM-520,Closed,P3,CMM,2017-08-10T11:25:29.000,2018-02-12T17:20:28.000
458,CMM-522,Closed,Needs_Triage,CMM,2017-08-10T11:30:14.000,2017-08-10T12:21:13.000
459,CMM-523,Closed,P2,CMM,2017-08-10T11:57:22.000,2017-09-25T15:05:21.000
460,SERVER-6726,Resolved,P3,SERVER,2017-08-10T22:30:41.000,2018-05-11T17:24:17.000
461,SERVER-6739,Resolved,Needs_Triage,SERVER,2017-08-15T14:53:10.000,2018-06-19T14:46:21.000
462,SERVER-6750,Resolved,Needs_Triage,SERVER,2017-08-17T08:59:26.000,2017-08-30T10:17:07.000
463,SERVER-6757,Resolved,P3,SERVER,2017-08-17T17:36:51.000,2018-05-22T14:53:10.000
464,SERVER-6759,Resolved,P2,SERVER,2017-08-17T18:25:26.000,2017-09-22T17:30:30.000
465,SERVER-6760,Resolved,P3,SERVER,2017-08-17T19:12:01.000,2017-08-23T13:47:52.000
466,SERVER-6761,Resolved,P3,SERVER,2017-08-17T20:17:14.000,2018-05-02T11:55:47.000
467,SERVER-6766,Resolved,Needs_Triage,SERVER,2017-08-18T15:35:42.000,2017-09-14T09:50:14.000
468,SERVER-6767,Resolved,P2,SERVER,2017-08-18T16:51:36.000,2017-08-24T09:46:00.000
469,SERVER-6769,Resolved,P2,SERVER,2017-08-18T17:55:59.000,2017-08-23T14:06:37.000
470,CLIENT-6364,Resolved,P3,CLIENT,2017-08-19T14:51:42.000,2018-01-16T13:00:52.000
471,SERVER-6778,Resolved,P4,SERVER,2017-08-23T02:00:01.000,2019-02-01T16:45:53.000
472,SERVER-6788,Resolved,Needs_Triage,SERVER,2017-08-24T02:38:03.000,2018-02-12T17:22:40.000
473,SERVER-6790,Resolved,P4,SERVER,2017-08-24T07:08:57.000,2019-03-27T12:39:46.000
474,SERVER-6791,Verified,P3,SERVER,2017-08-24T09:59:31.000,2017-08-29T13:43:52.000
475,SERVER-6795,Resolved,P3,SERVER,2017-08-25T08:57:28.000,2017-08-25T11:02:25.000
476,SERVER-6805,Resolved,P3,SERVER,2017-08-29T10:52:47.000,2018-01-05T10:36:54.000
477,SERVER-6816,Resolved,P4,SERVER,2017-08-30T19:14:03.000,2017-10-10T14:52:23.000
478,SERVER-6817,Resolved,P3,SERVER,2017-08-30T21:38:52.000,2019-02-01T16:47:12.000
479,CMM-615,Closed,Needs_Triage,CMM,2017-08-31T11:40:17.000,2017-08-31T14:22:18.000
480,CMM-616,Resolved,P2,CMM,2017-08-31T11:48:06.000,2017-08-31T12:55:06.000
481,CMM-619,Resolved,P1,CMM,2017-08-31T11:59:05.000,2017-09-22T09:09:19.000
482,CMM-620,Closed,Needs_Triage,CMM,2017-08-31T12:14:07.000,2017-08-31T13:58:55.000
483,CMM-621,Resolved,P2,CMM,2017-08-31T12:24:50.000,2017-09-28T12:17:01.000
484,CMM-622,Closed,Needs_Triage,CMM,2017-08-31T13:43:59.000,2017-09-06T09:54:08.000
485,CMM-623,Resolved,P2,CMM,2017-08-31T15:09:40.000,2017-09-05T10:42:25.000
486,CMM-627,Closed,Needs_Triage,CMM,2017-08-31T16:31:04.000,2017-09-26T15:07:00.000
487,SERVER-6821,Resolved,P3,SERVER,2017-08-31T22:44:11.000,2018-06-19T14:48:44.000
488,SERVER-6827,Verified,P3,SERVER,2017-09-04T14:53:42.000,2017-09-22T08:42:00.000
489,CMM-635,Closed,P2,CMM,2017-09-04T15:39:04.000,2017-09-19T14:18:51.000
490,CMM-638,Verified,P4,CMM,2017-09-05T11:23:02.000,2017-09-11T16:12:52.000
491,CMM-639,Closed,P3,CMM,2017-09-05T11:30:44.000,2018-02-12T17:20:28.000
492,CMM-640,Closed,Needs_Triage,CMM,2017-09-05T11:36:54.000,2017-09-06T11:37:19.000
493,CMM-641,Closed,Needs_Triage,CMM,2017-09-05T11:40:21.000,2017-09-11T12:27:10.000
494,CMM-642,Resolved,P4,CMM,2017-09-05T11:45:34.000,2019-03-05T13:47:56.000
495,CMM-644,Resolved,P3,CMM,2017-09-05T12:24:21.000,2017-09-21T12:17:07.000
496,CMM-646,Resolved,Needs_Triage,CMM,2017-09-05T12:34:15.000,2017-09-06T10:05:09.000
497,SERVER-6838,Resolved,P3,SERVER,2017-09-06T07:29:52.000,2018-05-22T17:14:07.000
498,SERVER-6841,Resolved,P4,SERVER,2017-09-06T23:01:46.000,2019-02-01T16:47:03.000
499,SERVER-6844,Verified,P3,SERVER,2017-09-07T10:40:51.000,2018-03-28T13:15:16.000
500,SERVER-6849,Resolved,P3,SERVER,2017-09-07T19:34:42.000,2017-09-15T16:27:07.000
501,SERVER-6852,Resolved,P2,SERVER,2017-09-07T21:19:47.000,2017-09-11T09:55:36.000
502,SERVER-6854,Resolved,P3,SERVER,2017-09-08T00:47:03.000,2017-09-29T09:27:37.000
503,SERVER-6855,Resolved,P3,SERVER,2017-09-08T01:51:43.000,2017-09-09T12:22:59.000
504,SERVER-6856,Resolved,P3,SERVER,2017-09-08T04:54:23.000,2019-02-01T16:46:00.000
505,SERVER-6858,Resolved,P2,SERVER,2017-09-08T14:26:30.000,2017-09-08T16:54:55.000
